5|[8.501996447382506,6.2630952154153015,0.34992819948640164,0.0010777602260895929,0.001077760226089605,0.34925911139281024,1.0,0.0]|[20.460113115147056,-5.754933460977144,0.7538347065228715,0.18502889522972585,0.18502889522972582,1.3596108792559405,1.0,1.0]|[7.996613291078735,-9.646637653821713,0.4551813465201075,0.04276238077741191,0.0427623807774119,0.4390433809734946,2.0,59.0]|[12.730063086466464,-11.658515461475064,0.7470664395963044,0.16859873453469093,0.16859873453469099,0.7767542705606815,2.0,60.0]|[15.425468838633662,-18.071448915173704,1.3506113002232518,0.4844267400784846,0.4844267400784845,1.196587378381694,2.0,61.0]|
7|[6.273591120479131,6.633069180215173,0.28372331037483756,0.024572292332240776,0.024572292332240803,0.28646299898965055,1.0,0.0]|[18.635096530241324,-2.509732180685649,0.657669600482373,0.060229010631024885,0.06022901063102489,1.0967665405332256,1.0,1.0]|[23.689024932119953,16.263724400154057,1.4884894383564677,-0.7495233379810559,-0.7495233379810559,2.065626116244047,1.0,20.0]|[6.4770368699880185,-8.890858005002876,0.37573095168945675,0.00327675507482824,0.0032767550748282375,0.37362016958324984,2.0,59.0]|[11.509993851271666,-11.017845464990971,0.6686157734079591,0.11939353212939759,0.11939353212939754,0.6790539499390398,2.0,60.0]|[14.620778184170204,-16.972692657752642,1.2191100164500628,0.4052773290793645,0.4052773290793644,1.0977571778470785,2.0,61.0]|[16.44697299030792,-24.685013280848807,2.1954059175616525,0.8316377458390958,0.8316377458390958,1.5013116749728552,2.0,62.0]|
8|[4.1263730493782,5.278707123519913,0.19217254644924858,0.06637802622266,0.06637802622265998,0.2251995509183322,1.0,0.0]|[17.646213537618866,-1.2148073238844825,0.5993355815043742,0.026046761425013547,0.026046761425013547,0.9758960520571504,1.0,1.0]|[27.783830635363895,7.750547818560808,1.0736886895148632,-0.4257794015181038,-0.42577940151810373,2.481229415837271,1.0,19.0]|[24.30438684535479,17.546399505698666,1.574546733626463,-0.8905011138456406,-0.8905011138456406,2.1651322348574955,1.0,20.0]|[6.517734819806791,-7.3515845611065185,0.3187319995121061,-0.01927653750219783,-0.019276537502197835,0.3233845846731774,2.0,59.0]|[12.173847940485395,-10.090185038605028,0.6238642929637992,0.13047662267630644,0.13047662267630641,0.6731404691512387,2.0,60.0]|[12.940248266766675,-16.40092568241189,1.11425451500107,0.31635681123170184,0.31635681123170184,0.9628967086212088,2.0,61.0]|[15.113797080456465,-23.25676428616645,1.9633543878672772,0.6781223483067453,0.6781223483067453,1.3605644171787377,2.0,62.0]|
8|[15.350290173870706,-0.005054740368123646,0.545782998512897,6.274860607102392e-05,6.274860607102391e-05,0.7363386228582998,1.0,1.0]|[27.886694345659535,-10.704465175773777,1.2279986303353294,0.5989133167680243,0.5989133167680242,2.5583589853662696,1.0,2.0]|[25.26237920957559,9.673248478380337,1.0822291709373126,-0.4612125897008902,-0.4612125897008901,2.1101153100729615,1.0,19.0]|[19.038397761854572,18.88837724905679,1.565297602351079,-0.6768949858655076,-0.6768949858655076,1.5760076847907236,1.0,20.0]|[5.434908383483048,-7.803657595515034,0.29214891805350607,-0.013701188192102193,-0.013701188192102181,0.3022793467875388,2.0,59.0]|[10.415446173286078,-9.934001556721489,0.5580909540513352,0.08516653447424984,0.08516653447424984,0.5661552384468765,2.0,60.0]|[14.374266568826943,-15.076770597495486,1.0327193522298261,0.33908963806848047,0.33908963806848047,1.000347324007118,2.0,61.0]|[14.288807878814469,-23.539155903412365,1.9714663552310308,0.6557761963741563,0.6557761963741562,1.2892222323301679,2.0,62.0]|
7|[15.227434449418606,1.9005776688673168,0.4981115807206323,-0.029677418473528,-0.029677418473528002,0.7321830341918917,1.0,1.0]|[26.26394693471806,-7.1808402279344365,1.0437368638045585,0.34804644267462004,0.34804644267462,2.2215583114967337,1.0,2.0]|[22.872651975536822,11.861859238910842,1.1161500265386164,-0.4970260713316483,-0.4970260713316483,1.8167815307160575,1.0,19.0]|[15.990110299035148,19.048969449010865,1.4896651428251777,-0.5280645743597461,-0.5280645743597461,1.303852072362665,1.0,20.0]|[9.708352656348623,-8.830854493150985,0.4833079115619514,0.04995864462933377,0.04995864462933378,0.49278772407261234,2.0,60.0]|[14.573810951497517,-12.646659831569972,0.8648817933033075,0.25915551005662146,0.25915551005662146,0.9386421285863642,2.0,61.0]|[14.698021690479564,-19.311354761467744,1.4812533816198301,0.4719745425426166,0.47197454254261656,1.2203615822106217,2.0,62.0]|
6|[13.696872259912265,2.8134838039648895,0.4504341064243272,-0.0329803152783388,-0.03298031527833881,0.6042175381286224,1.0,1.0]|[25.880430100541496,-3.772014281792759,0.9240581400096723,0.176863630632706,0.17686363063270596,2.111772048618635,1.0,2.0]|[20.030540368332613,14.260727764575657,1.1754359993477645,-0.5082505691050042,-0.5082505691050042,1.5274733735231216,1.0,19.0]|[8.057815559059826,-8.339572507646475,0.4099592455301791,0.010634775572448848,0.010634775572448858,0.40922807862060323,2.0,60.0]|[12.902981237161594,-12.376626869111103,0.7923280242231606,0.19819216312107327,0.19819216312107332,0.8088416592681985,2.0,61.0]|[15.931340491537552,-19.99006695255046,1.5711326316347816,0.5906777799065548,0.5906777799065547,1.3007198641028754,2.0,62.0]|
6|[10.29189697682508,2.6970466004364604,0.3913634487398837,0.009860302156734863,0.009860302156734859,0.3563206006812561,1.0,1.0]|[26.092547447505787,-2.299547975579731,0.8573045427386171,0.11340256458816468,0.1134025645881647,2.1340683423682463,1.0,2.0]|[17.55915088347012,14.115926468786974,1.0914264304391295,-0.3977332829315195,-0.39773328293151944,1.266436102115215,1.0,19.0]|[8.235647280201661,-7.167967472489293,0.36566989195345556,0.00595577300545515,0.005955773005455138,0.36732912752774866,2.0,60.0]|[13.182410071318765,-11.453815255118208,0.7312868265936211,0.19264518954703502,0.19264518954703497,0.7856219367148578,2.0,61.0]|[14.733879924323878,-18.688559679537605,1.3972429766555226,0.47257822258130006,0.47257822258130006,1.1703974526514023,2.0,62.0]|
6|[10.293266296597686,3.370703031387992,0.34793105390391277,-0.0061128896315850705,-0.006112889631585072,0.36459648937818007,1.0,1.0]|[23.648552367048076,-1.526979386156212,0.799777286069614,0.06167406014136678,0.061674060141366796,1.7509501726130827,1.0,2.0]|[14.30786671536389,14.970507296577692,1.0503864525551476,-0.3031099848321155,-0.30310998483211554,1.0229319345675763,1.0,19.0]|[6.780230086108328,-6.139588912933435,0.29528292206946083,-0.030633382199440812,-0.0306333821994408,0.2891920076055271,2.0,60.0]|[11.980370560850464,-9.906034219209127,0.6186267891061195,0.11290471279906704,0.11290471279906705,0.6618180217223112,2.0,61.0]|[15.748562029761649,-18.047129344350473,1.3484570601859909,0.5092417872478906,0.5092417872478906,1.2092716993788215,2.0,62.0]|
6|[7.336407606035463,4.009325068757315,0.2817530247891658,0.03460746149182975,0.03460746149182975,0.2373399190411426,1.0,1.0]|[23.761258194898815,-0.32404372665866454,0.7440849134780804,0.013918237949972819,0.013918237949972819,1.7644821984642032,1.0,2.0]|[12.403961441768427,16.08641065806812,1.0692432713657005,-0.28558706978942633,-0.28558706978942633,0.9190834062996461,1.0,19.0]|[5.792000331817489,-5.996007226323633,0.25107589205633446,-0.035086979140489354,-0.035086979140489395,0.2535055240820126,2.0,60.0]|[10.740477116999338,-9.727384832547331,0.5630280947627313,0.08436405042986878,0.08436405042986878,0.5797720956267433,2.0,61.0]|[14.179742243940945,-15.843562332898678,1.1097178860892853,0.33858111087251413,0.33858111087251397,1.034433240883592,2.0,62.0]|
7|[4.936546743656898,5.0742471355114604,0.206823940841244,0.051609391758136315,0.051609391758136294,0.20966406657811865,1.0,1.0]|[21.930313847213423,-0.7358230049779383,0.6927189159950675,0.027241059805235356,0.027241059805235352,1.5036917110980454,1.0,2.0]|[21.474454119005816,15.575560550077473,1.3906774371612367,-0.5864200810080201,-0.5864200810080201,1.7738566668180529,1.0,18.0]|[12.464668385021117,18.222055508010094,1.2509562171438178,-0.39790507024679467,-0.39790507024679467,0.9414443274104498,1.0,19.0]|[4.158978382287771,-5.409753813137257,0.18613322997784712,-0.052845459189046116,-0.05284545918904612,0.2142442919762078,2.0,60.0]|[9.019568625399714,-9.005518796314558,0.4779491332770457,0.02966044169276323,0.02966044169276328,0.47804160980818433,2.0,61.0]|[13.784249424510271,-15.256035069308053,1.0408777329523298,0.31012387880959585,0.3101238788095959,0.9778464952588156,2.0,62.0]|
5|[3.4432826958393954,5.39084688276265,0.1563766074313929,0.04463767739127397,0.044637677391273965,0.19775060241377806,1.0,1.0]|[18.919241025402716,1.2294221636356732,0.6417902819241795,-0.03128743155920816,-0.03128743155920816,1.121230859005348,1.0,2.0]|[22.16723789746709,16.060037831972792,1.4115234643145165,-0.6738113780706854,-0.6738113780706855,1.8533946583864211,1.0,18.0]|[8.021853937390938,-9.16521485844823,0.4407333086327003,0.0261165165475279,0.026116516547527866,0.4337528652503749,2.0,61.0]|[13.33430848086457,-13.45021394969343,0.8943974414149065,0.2285324299907748,0.2285324299907748,0.8904416263309957,2.0,62.0]|
5|[17.235684076522976,2.998141209773614,0.5988501224459156,-0.06219875885814513,-0.06219875885814513,0.9455982703862075,1.0,2.0]|[28.813298794109965,-3.916625728206078,0.9836781320152148,0.2254580616140867,0.2254580616140867,2.6116505164488064,1.0,3.0]|[18.436171960343344,18.73127321527684,1.5315177409904048,-0.637094465127389,-0.637094465127389,1.511282911501597,1.0,18.0]|[6.983316780768236,-8.833188845691232,0.3880266759122705,0.010363281098379928,0.010363281098379919,0.38311114700922305,2.0,61.0]|[11.857854556644137,-15.455327354794672,0.9800498474800864,0.26823203321950495,0.2682320332195049,0.8362375149636748,2.0,62.0]|
5|[14.935204508422034,2.9111958840968906,0.5437922243740823,-0.03503649164104248,-0.03503649164104249,0.7167093154464815,1.0,2.0]|[26.628413997967936,0.5944874195811564,0.9016935887449306,-0.02936298277382435,-0.029362982773824358,2.216271369502996,1.0,3.0]|[15.673384018108138,18.611293686461877,1.4344732101200321,-0.49351761812650463,-0.4935176181265046,1.2640605585469478,1.0,18.0]|[5.458902573032728,-6.925431720755529,0.2806313243751389,-0.047740115115149716,-0.04774011511514975,0.30356610721621274,2.0,61.0]|[11.284678351377003,-14.688085509696693,0.8960197792066582,0.22921512013443018,0.22921512013443016,0.7737776346498533,2.0,62.0]|
5|[13.27162625940702,4.57484960328541,0.5006433574046006,-0.039702803715012384,-0.03970280371501239,0.6021351675018496,1.0,2.0]|[26.07588840880882,0.3440556323203722,0.8492791784026822,-0.016834902195260473,-0.016834902195260473,2.124969985211122,1.0,3.0]|[14.80584447972683,21.65280616380885,1.7252587307048475,-0.6213826013866441,-0.621382601386644,1.2414093313916776,1.0,18.0]|[4.793698033519637,-7.396390818839441,0.2628601762507069,-0.031004087077739616,-0.031004087077739592,0.2906034816859464,2.0,61.0]|[10.174162843835331,-13.383529254867227,0.7670052448527367,0.15286714122031458,0.15286714122031456,0.6821269099898117,2.0,62.0]|
3|[11.863914234263238,5.29093161302385,0.4532108362483051,-0.03305288796986096,-0.03305288796986096,0.5125851453205392,1.0,2.0]|[22.312564515498394,1.6229544478693902,0.8012133900904096,-0.055482541064127464,-0.05548254106412746,1.5599581023311164,1.0,3.0]|[8.12644659803497,-13.222561142026564,0.6931228087179708,0.0969794872306902,0.09697948723069022,0.5949298176241441,2.0,62.0]|
3|[9.957461902740043,6.711030483688827,0.4103991203142567,-0.027083866844033213,-0.02708386684403324,0.43233097495338585,1.0,2.0]|[22.629193450060317,2.0769367175802316,0.7527158501295297,-0.07902319926002013,-0.07902319926002013,1.6064575814470874,1.0,3.0]|[9.770961935330092,-10.564960687801255,0.5820831273942999,0.07035223175711486,0.07035223175711484,0.5710789806565697,2.0,62.0]|
4|[8.993234238216552,6.020083697954203,0.35423826023827387,-0.00786944442077177,-0.00786944442077175,0.360726385398456,1.0,2.0]|[19.864626494162934,3.0160617987511023,0.706796448346741,-0.0842280770079164,-0.08422807700791639,1.248757704284363,1.0,3.0]|[26.61921093751723,-7.517492505350932,1.078072311529439,0.3707512117775888,0.37075121177758885,2.286187699465874,1.0,4.0]|[8.06197188017987,-11.313959865121044,0.5610265676500757,0.05907354440768229,0.05907354440768229,0.5202182543538096,2.0,62.0]|
3|[7.595080570814961,5.990246443156648,0.3035324456918284,0.008782429369392069,0.008782429369392056,0.29932384387257277,1.0,2.0]|[19.076191537519634,2.432457686861421,0.651161684047078,-0.06433073338965863,-0.06433073338965864,1.1474630072190402,1.0,3.0]|[27.97151561710396,-6.620271431813033,1.0112442434872186,0.3717523312913827,0.37175233129138274,2.4939606460030195,1.0,4.0]|
3|[4.828094365274743,6.959466397913487,0.24195614576367175,0.025595832313485438,0.025595832313485455,0.261094331779706,1.0,2.0]|[17.488872727551467,7.62584438668507,0.6796045802200148,-0.19967347514903597,-0.19967347514903597,1.0504638956121022,1.0,3.0]|[24.761909588028104,-4.364542893778941,0.9056038648239398,0.18859853933642137,0.18859853933642146,1.9423612098722542,1.0,4.0]|
2|[14.505086590576779,5.953789895414882,0.5755586726200355,-0.07909500941041414,-0.07909500941041414,0.7357905816687945,1.0,3.0]|[23.405943217473652,-0.9535084409776605,0.8220768048988418,0.03636818403107044,0.03636818403107044,1.7133315975911823,1.0,4.0]|
2|[12.442720066798858,6.515776246943205,0.5213264153531062,-0.04982903335660631,-0.04982903335660628,0.5903878615749105,1.0,3.0]|[23.23404515774696,-2.936043971914744,0.7828292293153727,0.11765221568085651,0.11765221568085651,1.6989889650363048,1.0,4.0]|
2|[10.91734904043729,7.430504844041354,0.48024799570197474,-0.04406825643971582,-0.04406825643971577,0.5150022653172585,1.0,3.0]|[21.17382980873749,-1.914089882481875,0.7205251929343819,0.06255059833245333,0.06255059833245334,1.4068108841556546,1.0,4.0]|
2|[8.474142579364237,8.306732593442971,0.424686870870528,-0.015044508474215748,-0.015044508474215783,0.42528728094816537,1.0,3.0]|[19.46801709496012,1.0847343257012974,0.6635090510859557,-0.029226679597360406,-0.0292266795973604,1.1864196123798652,1.0,4.0]|
3|[5.736001773612526,9.332988531805224,0.3754172792512659,0.0006543982569720571,0.000654398256972068,0.3760798543611701,1.0,3.0]|[17.764520120060368,2.472574730186343,0.6171265659057952,-0.05402470809798611,-0.0540247080979861,0.9977542986111098,1.0,4.0]|[10.589746265257926,-18.749739211285824,1.2773280089645567,0.304006939909638,0.30400693990963795,0.9107680791563719,2.0,63.0]|
2|[15.053352703258827,4.476847945487379,0.5760024536939652,-0.057919887867754545,-0.05791988786775456,0.7535321480239183,1.0,4.0]|[10.381248602425,-17.45331842339568,1.1378579633367987,0.25359711202486823,0.2535971120248682,0.8623414017664093,2.0,63.0]|
3|[14.083284652321383,6.330140675654501,0.549762988167137,-0.08776404313265807,-0.08776404313265808,0.7055721663010079,1.0,4.0]|[27.86968597381119,-7.812273719729247,1.0976345606679665,0.4261628699708247,0.4261628699708247,2.498478260298638,1.0,5.0]|[12.385050234277392,-16.639286069856524,1.1085299749101551,0.31706593635178787,0.3170659363517878,0.9185529925956085,2.0,63.0]|
3|[10.54028041747315,7.372553179793827,0.48239457134726477,-0.0242269068069333,-0.024226906806933273,0.5000850653263911,1.0,4.0]|[26.973712947801115,-2.998202394894328,0.9445566731831812,0.15085605559195991,0.15085605559195994,2.28498448836104,1.0,5.0]|[12.17315232915804,-15.284403798057584,0.982981143601796,0.26382821213465657,0.2638282121346566,0.8618469730943974,2.0,63.0]|
3|[10.09891642439449,7.778030336024946,0.4560689637884354,-0.03981297370978828,-0.039812973709788306,0.4770983878361984,1.0,4.0]|[27.972147050634558,0.7545455026131486,0.8783571279118852,-0.04231060518565438,-0.04231060518565439,2.445734158490865,1.0,5.0]|[11.93535709723169,-12.463539587691812,0.7814668166598764,0.15572206393524138,0.15572206393524143,0.7679763328685673,2.0,63.0]|
3|[6.588658188990386,9.259278948662532,0.3994827312337543,-0.005746541480289468,-0.005746541480289479,0.3954959963073107,1.0,4.0]|[24.14271121221982,3.8253842637359243,0.8520564073943264,-0.16084449331711823,-0.16084449331711823,1.8416902838335902,1.0,5.0]|[11.576120813914326,-13.269494305787287,0.8027374349020517,0.19059093647103256,0.19059093647103253,0.7505354121893164,2.0,63.0]|
2|[23.218597462522432,5.32870086844988,0.8259601534620211,-0.2174408839505739,-0.21744088395057387,1.723506172749518,1.0,5.0]|[10.977556893714008,-11.215705125277022,0.6614397384558479,0.11058201881919519,0.11058201881919519,0.6566927220080693,2.0,63.0]|
2|[20.944771057290094,7.013109111830538,0.8064700803545357,-0.2404455799874439,-0.2404455799874439,1.44405458159718,1.0,5.0]|[10.450275333196549,-10.224833681603055,0.5883341159164722,0.07792493305659044,0.07792493305659047,0.5917332979143319,2.0,63.0]|
2|[17.587599306221644,6.550982071285758,0.7283024349964378,-0.13872179097522627,-0.13872179097522622,1.0490618683535842,1.0,5.0]|[8.640596260898574,-11.23433791721831,0.5713224715043683,0.07331576007726415,0.07331576007726413,0.5323876165025438,2.0,63.0]|
3|[16.613143352994992,8.760341406916801,0.7315670637424028,-0.19549184064531316,-0.1954918406453131,0.9992129375667536,1.0,5.0]|[8.042539034850748,-11.078948977300156,0.5358371101851372,0.06868445340668884,0.06868445340668886,0.49108136453119117,2.0,63.0]|[26.891140453578068,-11.350031138346305,1.246091858009875,0.5977561726324654,0.5977561726324654,2.4100329475202895,2.0,64.0]|
3|[11.500587690022478,10.35692935137568,0.6565471545317667,-0.08282670162062963,-0.08282670162062962,0.6739298229520063,1.0,5.0]|[6.211838200230236,-9.88185450141437,0.42100166415977475,0.007534850775374233,0.007534850775374224,0.4137516348345842,2.0,63.0]|[26.668442767765335,-11.796371087367358,1.2248814602277407,0.633626234661255,0.6336262346612549,2.3770663423970744,2.0,64.0]|
2|[11.57061354112493,9.071229014574044,0.5900523156490244,-0.06699853302593105,-0.06699853302593102,0.6229847861807248,1.0,5.0]|[24.922591193782935,-11.973011221962864,1.1755984473044103,0.5829256574287826,0.5829256574287827,2.1089534843160944,2.0,64.0]|
2|[10.82040948013724,9.715509976882013,0.569387096162194,-0.08211677789016253,-0.08211677789016249,0.5871110060156417,1.0,5.0]|[22.463315588194554,-9.876523037716979,1.0147354835377467,0.3811735888806823,0.38117358888068226,1.71409064493088,2.0,64.0]|
3|[10.000239897163635,9.365724968776684,0.5174925982798015,-0.06474348843460961,-0.06474348843460964,0.5259868526252501,1.0,5.0]|[26.559650388640836,7.995519575778403,1.089661659272155,-0.3957187181197612,-0.39571871811976117,2.285039503488888,1.0,6.0]|[21.306833360045694,-9.054113734834806,0.9333861251203338,0.3150761047242763,0.31507610472427633,1.540959065806896,2.0,64.0]|
3|[7.499768495340543,10.123426792542315,0.46971779137778,-0.035511282898651395,-0.03551128289865141,0.4480914584786356,1.0,5.0]|[26.089699623415758,9.392815537433691,1.0907317826259726,-0.47236121712488377,-0.47236121712488377,2.2327136015592086,1.0,6.0]|[19.72912938214379,-9.361146253249379,0.8881995317160355,0.2856383906942244,0.2856383906942244,1.354667411517981,2.0,64.0]|
3|[7.008232212501685,10.588603526487663,0.46954952955491225,-0.05182271386005825,-0.051822713860058225,0.42555125648006487,1.0,5.0]|[24.01564738054827,8.752816982871208,1.008786489819518,-0.37647093894788086,-0.3764709389478808,1.904523417857171,1.0,6.0]|[17.706417749492005,-10.76508419864114,0.878140180948673,0.2819373128733332,0.2819373128733332,1.1704596295357306,2.0,64.0]|
2|[23.088829963892472,8.992778828072973,0.9675498942936853,-0.37042586313442405,-0.3704258631344241,1.774337223633504,1.0,6.0]|[17.97366679557453,-10.738428110678889,0.8480476694991677,0.31176905327181526,0.3117690532718153,1.1836101124256013,2.0,64.0]|
2|[20.926694550283443,10.696560760687822,0.9726459658112572,-0.38509780692331064,-0.3850978069233107,1.5292087147481672,1.0,6.0]|[16.01549388051625,-8.65494721725803,0.7123681644595583,0.1746912431487177,0.17469124314871778,0.9412194523403613,2.0,64.0]|
2|[19.517220914447897,8.448141229170245,0.8371904201846151,-0.24941442849205997,-0.2494144284920599,1.3054367606014723,1.0,6.0]|[13.675417778645112,-9.89082716606108,0.6835376286783584,0.14941962256006872,0.14941962256006872,0.7820620095576746,2.0,64.0]|
2|[17.006688122574158,9.059463635288601,0.7889963237232809,-0.1977942992980313,-0.1977942992980313,1.0549364907373477,1.0,6.0]|[12.180656199745908,-8.226064110759394,0.5785796318192272,0.0651874997090152,0.06518749970901523,0.6310817051200117,2.0,64.0]|
2|[16.71261056824696,9.072695800961634,0.7508729356064375,-0.20584961191003473,-0.2058496119100347,1.0183153096622635,1.0,6.0]|[10.267773593568126,-9.66103121672276,0.5545286885393468,0.06266133368803925,0.0626613336880392,0.5621667904225389,2.0,64.0]|
4|[15.259417227339824,8.77011009279386,0.6882670809354745,-0.16077319527876546,-0.16077319527876552,0.8756000462748876,1.0,6.0]|[26.549487127835334,11.339488803419089,1.2415671644986659,-0.5821302671153666,-0.5821302671153665,2.355894030760205,1.0,7.0]|[9.678451027182216,-9.089652376471937,0.5020599369461706,0.045880270555481086,0.04588027055548105,0.5078230883965866,2.0,64.0]|[29.387672100613432,-8.786919047202526,1.1453772368402884,0.5366233210200462,0.5366233210200463,2.77965255762944,2.0,65.0]|
4|[14.30032520108899,8.931087102438223,0.6478543594872843,-0.15017492502333984,-0.15017492502333984,0.7945223901995249,1.0,6.0]|[26.291932009960302,12.24850213363483,1.246634119925041,-0.6439972561439533,-0.6439972561439534,2.328985628483911,1.0,7.0]|[8.97573097014025,-9.306410133455733,0.47563900522495095,0.04849293859772482,0.04849293859772478,0.47212938297914125,2.0,64.0]|[24.779674219260407,-7.417519625402867,1.0312494266305665,0.3171526397069672,0.3171526397069673,1.995823701650314,2.0,65.0]|
4|[10.845998884796582,9.634958187157494,0.5773870535543831,-0.07134918221807798,-0.07134918221807797,0.5943217959752358,1.0,6.0]|[23.356180717551627,10.851794775365805,1.1089215374772703,-0.4477926386583127,-0.4477926386583127,1.8646456736838768,1.0,7.0]|[6.786695603343707,-9.698946191340152,0.4239624156049568,0.019913764663401327,0.019913764663401334,0.40943778652192114,2.0,64.0]|[24.911046966743108,-9.556276204602366,1.0594453297923423,0.4469736609592265,0.44697366095922647,2.0531381480899515,2.0,65.0]|
3|[9.474884686359191,9.985634895237572,0.5371408731141745,-0.05796085254847699,-0.05796085254847697,0.5310518428414344,1.0,6.0]|[23.658041636894737,9.856649582545558,1.0327454253211112,-0.42492272887125476,-0.42492272887125476,1.875614206654112,1.0,7.0]|[24.62596141951174,-8.121567049964746,0.9636747476757973,0.3751575900936532,0.37515759009365324,1.9774900204018986,2.0,65.0]|
3|[9.293050031405244,10.007508645196815,0.5170165286566424,-0.07088330168183145,-0.07088330168183148,0.5065064335471812,1.0,6.0]|[22.46287186673861,11.047539732091916,1.034574130178561,-0.4542462667573597,-0.4542462667573596,1.7347849688040764,1.0,7.0]|[22.373409976919522,-9.281199601485019,0.945132643440861,0.36850025189153063,0.36850025189153063,1.6805797304875734,2.0,65.0]|
3|[6.893849509221987,10.467896459809332,0.46599616093481716,-0.0378717916601281,-0.0378717916601281,0.4334313706767186,1.0,6.0]|[19.107959809904848,11.524070749835463,0.97764074861693,-0.3487949289954582,-0.3487949289954581,1.345615215849272,1.0,7.0]|[21.12850520950893,-7.189671063965703,0.8292211711695167,0.24750041597448716,0.24750041597448713,1.4723379943354873,2.0,65.0]|
3|[6.618611201646494,9.631386482532209,0.41184663534507465,-0.021722998647927243,-0.02172299864792728,0.39516325166576854,1.0,6.0]|[17.957696570999754,12.780960641637638,0.9911033039608343,-0.37515178083689593,-0.37515178083689593,1.251199373546244,1.0,7.0]|[19.623850397310818,-11.299976297803392,0.9234006809239114,0.39100581651817184,0.3910058165181719,1.377279790843438,2.0,65.0]|
3|[15.424282942902911,12.615671665943632,0.9058056255033192,-0.27400157576459777,-0.27400157576459766,1.0166992660036587,1.0,7.0]|[22.966087150020073,15.562575784241055,1.421242228996642,-0.6666793464597451,-0.6666793464597451,1.9533139760142042,1.0,8.0]|[18.227769459398424,-7.966931348558622,0.745893764250908,0.21448498066488733,0.2144849806648873,1.1428737045914745,2.0,65.0]|
4|[14.45883793610934,11.666101004263398,0.813057154335893,-0.21425153749389067,-0.21425153749389064,0.9057294960872201,1.0,7.0]|[20.027256430625393,19.53431882369669,1.6687268434017242,-0.7579907501093821,-0.7579907501093821,1.7065109975127113,1.0,8.0]|[16.21119827008302,-8.061053798226032,0.689642326745112,0.16641434096221633,0.16641434096221633,0.9415603230088421,2.0,65.0]|[27.361252392032295,-3.7875769652440314,0.9774695045368402,0.19474453462489286,0.19474453462489288,2.3573353613230426,2.0,66.0]|
4|[12.97902713530863,12.202116039860087,0.7836285307062119,-0.19561255851518694,-0.19561255851518694,0.8077923850129022,1.0,7.0]|[21.28750369594836,16.960049170155056,1.443279468449465,-0.6944905042402498,-0.6944905042402497,1.7616630288842314,1.0,8.0]|[14.907805123392615,-8.74235641896004,0.6575848454473208,0.16170831067037553,0.1617083106703755,0.8385058228118513,2.0,65.0]|[26.509101313947635,-4.2642965220328986,0.933524759371131,0.21222640522958353,0.21222640522958353,2.2186962034095536,2.0,66.0]|
4|[13.242006921992855,9.940204097672837,0.6672746749331004,-0.14221884771094012,-0.14221884771094007,0.7499762979729555,1.0,7.0]|[18.675436554066426,17.61724487215507,1.4203128153777365,-0.6032366943920834,-0.6032366943920835,1.490727363703607,1.0,8.0]|[12.267710972979264,-8.378933546656388,0.5740545636557408,0.078978939468864,0.07897893946886399,0.6357455314955464,2.0,65.0]|[23.67339132949598,-4.723750917765487,0.8853689559433618,0.18670411791211403,0.18670411791211405,1.7837943947169428,2.0,66.0]|
